trade_id,counterparty_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,volatility_30d_was_missing,country_risk_was_missing,credit_rating_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash
TRD003879,CP022,FR0000000083,2024-05-13,2024-05-15,bond,1390948.79,100.2847,13870.0,100.2127,100.4986,100.3556,2599376,16.89,BB,0,energy,19.7,0,0,0,0,0,5c6826966ba47749,fb06d9cf4462b452
TRD001043,CP044,FR0000000012,2024-04-05,2024-04-08,bond,4131441.22,88.3013,46788.0,87.9595,88.3795,88.1695,4801114,30.62,BBB,0,technology,44.4,0,0,0,0,0,58cca389665c8934,761210ee2e9f1afa
TRD000822,CP034,FR0000000114,2024-02-06,2024-02-08,derivative,593852.22,25.4741,23312.0,25.5301,29.8911,27.7106,242137,39.21,CCC,1,consumer discretionary,22.0,0,0,0,0,0,8bc3ec8696c9a0f6,9dd731a3ff75f242
TRD000481,CP019,FR0000000110,2024-01-10,2024-01-12,derivative,480233.18,35.1176,13675.0,35.0537,35.1678,35.1107,469793,68.02,UNRATED,0,real estate,67.2,0,0,0,1,0,1d9707cea493c8cc,28c28463a46f7436
TRD000994,CP027,FR0000000012,2024-02-07,2024-02-09,fx,8892.43,1.335,6661.0,1.333752,1.3388,1.3363,566380,6.2,UNRATED,0,healthcare,75.4,0,0,0,1,0,322956d7abd6a38b,3d6db0a7e29a5b4d
TRD003020,CP033,FR0000000141,2024-02-19,2024-02-21,equity,8806576.471249998,295.02,38537.0,294.88,295.8947,295.3873,3705076,73.76,CCC,1,consumer discretionary,13.9,0,0,0,0,0,23ecc7320a0f39b4,c3ceb27c17de4a6b
TRD004457,CP038,FR0000000080,2024-06-27,2024-07-01,fx,27821.93,1.3436,20707.0,1.34213,1.3464,1.3443,4215068,57.36,AA,0,technology,41.8,0,0,0,0,0,312b3c69d2e4a253,0154091366bc155c
TRD001198,CP010,FR0000000088,2024-02-12,2024-02-14,bond,5010661.82,100.7553,49731.0,100.6626,101.0253,100.844,3637247,55.53,BBB,0,financials,50.5,0,0,0,0,0,ec6126b1d9bc1765,3d6db0a7e29a5b4d
TRD001158,CP018,FR0000000132,2024-02-14,2024-02-16,equity,4516852.43,408.987,11044.0,408.22,410.0679,409.144,3090220,8.87,A,0,healthcare,8.7,0,0,0,0,0,035771171635c173,45a247caf6b19204
TRD003162,CP016,FR0000000090,2024-02-27,2024-02-29,equity,8806576.471249998,631.1343,43870.0,629.14,631.6424,630.3912,3423925,19.72,UNRATED,0,healthcare,40.0,0,0,0,1,0,271d62662f4dc519,c3ceb27c17de4a6b
TRD003546,CP026,FR0000000077,2024-02-28,2024-03-01,derivative,1789488.04,48.3567,37006.0,48.2073,48.4056,48.3064,3911352,56.99,AA,0,energy,10.0,0,0,0,0,0,f73862ddfb5ee6f5,c3ceb27c17de4a6b
TRD005508,CP034,FR0000000112,2024-06-10,2024-06-12,fx,4243.24,1.0395,4082.0,1.037796,1.0409,1.0393,1284028,12.45,CCC,0,consumer discretionary,21.1,0,0,0,0,0,8bc3ec8696c9a0f6,3927c8f9af6ca5e0
TRD001330,CP026,FR0000000014,2024-04-04,2024-04-08,bond,3289600.08,90.324,36420.0,90.198,90.6017,90.3998,3915752,44.12,UNRATED,0,energy,15.2,0,0,0,1,0,f73862ddfb5ee6f5,28c28463a46f7436
TRD008417,CP045,FR0000000136,2024-05-14,2024-05-16,derivative,156103.77,6.1887,25224.0,6.1858,6.2031,6.1944,1803896,22.73,AA,0,financials,26.7,0,0,0,0,0,6ba3aef6f74d8723,2c583c5e437aeb30
TRD005272,CP023,FR0000000044,2024-05-02,2024-05-06,derivative,85129.08,3.5335,24092.0,3.5308,3.5482,3.5395,4608608,33.97,UNRATED,0,utilities,36.6,0,0,0,1,0,9fd40a8a7e0d00a0,3d6db0a7e29a5b4d
TRD004606,CP039,FR0000000058,2024-06-14,2024-06-17,fx,63623.88,1.4724,43211.0,1.468983,1.4747,1.4718,715021,17.76,BBB,0,utilities,66.9,0,0,0,0,0,b1cf1ea2de50638a,38daa8d89fe1d9f2
TRD002335,CP017,FR0000000067,2024-04-17,2024-04-19,derivative,1687462.51,34.4001,49054.0,34.3478,34.408,34.3779,3659097,55.38,A,0,utilities,25.5,0,0,0,0,0,e7943185bb91358a,28c28463a46f7436
TRD001307,CP018,FR0000000010,2024-03-04,2024-03-06,equity,8806576.471249998,673.6069,21415.0,673.27,674.2434,673.7567,1706991,28.49,A,0,healthcare,8.2,0,0,0,0,0,035771171635c173,3d6db0a7e29a5b4d
TRD004382,CP038,FR0000000078,2024-01-22,2024-01-24,fx,39074.76,1.2706,30753.0,1.27005,1.2744,1.2722,404978,83.79,AA,0,technology,39.7,0,0,0,0,0,312b3c69d2e4a253,72906a7176a3a0dc
TRD000834,CP017,FR0000000034,2024-05-15,2024-05-17,derivative,788877.64,29.7006,26561.0,29.6482,29.7405,29.6944,1953676,10.41,A,0,utilities,18.1,0,0,0,0,0,e7943185bb91358a,3d6db0a7e29a5b4d
TRD007887,CP031,FR0000000048,2024-03-25,2024-03-27,equity,8806576.471249998,616.1918,34130.0,614.17,616.909,615.5395,54811,84.13,BBB,0,utilities,39.8,1,0,0,0,0,264095ed8f0a1cbb,2f234f032c18ad31
TRD005711,CP016,FR0000000035,2024-01-22,2024-01-24,fx,121817.97,114.8143,1061.0,114.4587,114.9762,114.7174,2221613,76.27,BB,0,healthcare,45.5,0,0,0,0,1,271d62662f4dc519,0154091366bc155c
TRD000078,CP007,FR0000000116,2024-06-03,2024-06-05,bond,4908922.36,113.4198,43281.0,113.3625,113.4413,113.4019,520240,46.72,UNRATED,0,technology,54.8,0,0,0,1,0,50e3f0170f50790b,2c583c5e437aeb30
TRD004163,CP013,FR0000000122,2024-03-25,2024-03-27,equity,8806576.471249998,278.8861,40592.0,278.82,279.005,278.9125,4627500,36.42,AA,0,healthcare,15.6,0,0,0,0,0,f546dc9858b23194,28c28463a46f7436
TRD000552,CP041,FR0000000113,2024-06-18,2024-06-20,equity,5049833.85,163.3299,30918.0,163.3,163.4217,163.3608,4161612,25.82,UNRATED,0,industrials,14.2,0,0,0,1,0,cdfd0c25ff6b3986,f0b16c34cbd1fe44
TRD006805,CP031,FR0000000047,2024-01-30,2024-02-01,bond,2192947.03,102.1353,21471.0,101.8297,102.2319,102.0308,1139816,14.57,UNRATED,0,utilities,43.2,0,0,0,1,0,264095ed8f0a1cbb,761210ee2e9f1afa
TRD000498,CP046,FR0000000146,2024-04-29,2024-05-01,fx,2938249.93,91.1057,32251.0,90.9777,91.3639,91.1708,4701589,8.38,BB,0,healthcare,18.5,0,0,0,0,1,292256403284bf51,38daa8d89fe1d9f2
TRD000596,CP014,FR0000000063,2024-03-12,2024-03-14,fx,33279.85,0.8601,38693.0,0.859254,0.8617,0.8605,3675967,8.6,B,1,healthcare,45.9,0,0,0,0,0,3961d3483dc07abf,1230320bbe62ab58
TRD007849,CP018,FR0000000025,2024-01-22,2024-01-24,equity,8806576.471249998,413.973,35420.0,413.24,414.4259,413.8329,4653423,22.8,UNRATED,0,healthcare,10.2,0,0,0,1,0,035771171635c173,28c28463a46f7436
TRD002075,CP036,FR0000000144,2024-04-08,2024-04-10,bond,3818542.03,85.1308,44855.0,85.0897,85.2388,85.1642,1914324,53.27,UNRATED,0,financials,72.8,0,0,0,1,0,cbb1e8f16bb21d04,3ef31f0a77b333bb
TRD006087,CP011,FR0000000117,2024-04-29,2024-05-01,derivative,285100.17,11.267,25304.0,11.2361,11.2841,11.2601,4113823,50.65,UNRATED,0,financials,42.3,0,0,0,1,0,cea9e6f2335c6997,38daa8d89fe1d9f2
TRD008269,CP032,FR0000000122,2024-02-12,2024-02-14,fx,38904.64,0.9948,39108.0,0.993484,0.9976,0.9955,563678,84.54,A,0,technology,23.5,0,0,0,0,0,b529f7600e41e497,72906a7176a3a0dc
TRD008303,CP010,FR0000000028,2024-06-20,2024-06-24,equity,8806576.471249998,751.1587,19745.0,749.44,752.4352,750.9376,3561242,79.59,UNRATED,0,financials,56.7,0,0,0,1,0,ec6126b1d9bc1765,d067e379490cea7a
TRD002414,CP030,FR0000000051,2024-06-18,2024-06-20,derivative,1736723.15,34.8285,49865.0,34.8124,34.9632,34.8878,3521396,8.19,A,0,technology,51.8,0,0,0,0,0,db06d340b4e8e68f,e655d471e4387d17
TRD002234,CP025,FR0000000006,2024-03-13,2024-03-15,fx,34180.28,1.3748,24862.0,1.370077,1.3762,1.3731,29345,50.28,UNRATED,0,industrials,59.9,0,0,0,1,0,a9b9873f97332de9,c3ceb27c17de4a6b
TRD007535,CP012,FR0000000122,2024-05-16,2024-05-20,equity,8806576.471249998,787.8179,42651.0,785.99,788.1987,787.0944,1849551,34.25,BB,0,technology,66.8,0,0,0,0,0,eba48b362aec6f28,26514d4366d12e70
TRD007736,CP041,FR0000000142,2024-05-06,2024-05-08,bond,1986228.56,101.1421,19638.0,100.8601,101.2515,101.0558,89452,45.51,B,0,industrials,14.0,0,1,0,0,0,cdfd0c25ff6b3986,761210ee2e9f1afa
TRD007508,CP017,FR0000000117,2024-06-27,2024-07-01,derivative,427628.85,30.5471,13999.0,30.5286,30.571,30.5498,2062106,49.35,A,0,utilities,26.2,0,0,0,0,0,e7943185bb91358a,9dd731a3ff75f242
TRD001110,CP026,FR0000000097,2024-01-18,2024-01-22,equity,511636.97,44.221,11570.0,44.17,44.278,44.224,538568,45.51,AA,0,energy,12.9,0,1,0,0,0,f73862ddfb5ee6f5,e655d471e4387d17
TRD005224,CP005,FR0000000041,2024-06-03,2024-06-05,fx,12651.08,1.0357,12215.0,1.034981,1.0366,1.0358,479447,29.09,BBB,0,healthcare,75.1,0,0,0,0,0,477ace9750c0bb75,c29a13dd73dd8feb
TRD006808,CP019,FR0000000128,2024-05-13,2024-05-15,fx,15239.33,0.9177,16606.0,0.916916,0.9192,0.9181,991435,54.99,A,0,real estate,73.8,0,0,0,0,0,1d9707cea493c8cc,2c583c5e437aeb30
TRD001730,CP030,FR0000000125,2024-02-07,2024-02-09,equity,8806576.471249998,266.5787,44997.0,266.49,266.9602,266.7251,3666816,64.87,A,0,technology,58.5,0,0,0,0,0,db06d340b4e8e68f,2f234f032c18ad31
TRD005985,CP019,FR0000000131,2024-06-17,2024-06-19,fx,64893.87,1.4544,44619.0,1.454116,1.4562,1.4552,1022576,19.8,A,0,real estate,73.5,0,0,0,0,0,1d9707cea493c8cc,2c583c5e437aeb30
TRD007651,CP041,FR0000000044,2024-06-24,2024-06-26,equity,8395954.91,172.6355,48634.0,171.87,172.723,172.2965,1871956,11.12,B,1,industrials,10.9,0,0,0,0,0,cdfd0c25ff6b3986,45a247caf6b19204
TRD001600,CP014,FR0000000136,2024-01-09,2024-01-11,derivative,206441.61,37.7545,5468.0,37.7233,37.8863,37.8048,679296,51.25,B,0,healthcare,43.4,0,0,0,0,0,3961d3483dc07abf,e655d471e4387d17
TRD003760,CP004,FR0000000007,2024-05-09,2024-05-13,bond,1479989.24,93.8246,15774.0,93.7694,93.8459,93.8076,814341,45.51,BB,0,healthcare,9.8,0,1,0,0,0,73febc4303887427,a2c8893aa5898d51
TRD007604,CP035,FR0000000143,2024-01-23,2024-01-25,equity,572046.87,55.6845,10273.0,55.56,55.7516,55.6558,2734903,27.0,CCC,0,industrials,41.0,0,0,0,0,0,5e78fdb00b11408b,2f234f032c18ad31
TRD006804,CP012,FR0000000016,2024-04-24,2024-04-26,fx,43003.14,0.9981,43085.0,0.997647,0.9995,0.9986,4813922,64.07,BB,0,technology,67.8,0,0,0,0,0,eba48b362aec6f28,a2c8893aa5898d51
TRD007992,CP039,FR0000000140,2024-05-21,2024-05-23,equity,2656613.49,300.1484,8851.0,300.01,300.3836,300.1968,2497228,34.76,BBB,0,utilities,75.2,0,0,0,0,0,b1cf1ea2de50638a,3d6db0a7e29a5b4d
TRD003692,CP045,FR0000000050,2024-02-14,2024-02-16,equity,6765749.17,591.6185,11436.0,589.59,592.0222,590.8061,146535,84.94,AA,0,financials,20.6,1,0,0,0,0,6ba3aef6f74d8723,3ef31f0a77b333bb
TRD003852,CP027,FR0000000020,2024-06-20,2024-06-24,equity,8806576.471249998,478.7103,39408.0,477.78,479.1072,478.4436,1753621,47.74,BBB,0,healthcare,73.6,0,0,0,0,0,322956d7abd6a38b,72906a7176a3a0dc
TRD001943,CP007,FR0000000068,2024-05-13,2024-05-15,derivative,1143744.45,23.7676,48122.0,23.7418,23.7975,23.7696,723052,45.51,BBB,0,technology,51.5,0,1,0,0,0,50e3f0170f50790b,761210ee2e9f1afa
TRD001680,CP019,FR0000000139,2024-02-06,2024-02-08,derivative,181028.64,25.4218,7121.0,25.4178,25.4557,25.4367,139774,64.09,UNRATED,0,real estate,72.4,0,0,0,1,0,1d9707cea493c8cc,d067e379490cea7a
TRD002588,CP032,FR0000000066,2024-01-24,2024-01-26,equity,8806576.471249998,474.6207,36498.0,474.09,474.7965,474.4432,2507960,6.88,A,0,technology,23.3,0,0,0,0,0,b529f7600e41e497,1230320bbe62ab58
TRD001693,CP031,FR0000000052,2024-02-08,2024-02-12,fx,39059.19,1.3218,29550.0,1.319543,1.3259,1.3227,1619371,39.33,BBB,1,utilities,36.3,0,0,0,0,0,264095ed8f0a1cbb,3927c8f9af6ca5e0
TRD006640,CP024,FR0000000147,2024-04-23,2024-04-25,bond,2936221.14,95.3907,30781.0,95.2465,95.4869,95.3667,293836,56.85,BB,0,consumer discretionary,17.3,0,0,0,0,0,8656d2d7fd50be6f,e45f0c8575eb36a6
TRD000415,CP037,FR0000000128,2024-06-07,2024-06-10,fx,53312.79,1.1456,46537.0,1.144753,1.1463,1.1455,3909743,28.24,BBB,0,real estate,39.2,0,0,0,0,0,ec7e07d6d73aa55a,761210ee2e9f1afa
TRD000131,CP016,FR0000000056,2024-04-29,2024-05-01,derivative,125131.83,2.9116,42977.0,2.9086,2.9137,2.9112,911750,58.8,BB,1,healthcare,40.2,0,0,0,0,0,271d62662f4dc519,26514d4366d12e70
TRD000183,CP018,FR0000000101,2024-04-08,2024-04-10,derivative,220458.57,6.1481,35858.0,6.1374,6.156,6.1467,3882367,19.39,A,0,healthcare,14.8,0,0,0,0,0,035771171635c173,3ef31f0a77b333bb
TRD004145,CP018,FR0000000065,2024-04-09,2024-04-11,derivative,29055.92,0.6587,44111.0,0.6587,0.6591,0.6589,409113,5.21,A,0,healthcare,10.7,0,0,0,0,0,035771171635c173,28c28463a46f7436
TRD005173,CP040,FR0000000093,2024-03-18,2024-03-20,derivative,1421934.86,46.2478,30746.0,46.2178,46.2782,46.248,4378207,58.58,D,1,technology,11.4,0,0,0,0,0,9f35de8e44ea372b,26514d4366d12e70
TRD007890,CP033,FR0000000091,2024-05-17,2024-05-20,equity,8806576.471249998,686.7088,40659.0,686.28,687.1375,686.7088,4544960,9.23,CCC,1,consumer discretionary,12.0,1,0,0,0,0,23ecc7320a0f39b4,2f234f032c18ad31
TRD002982,CP042,FR0000000045,2024-03-06,2024-03-08,derivative,1215111.8,31.7245,38302.0,31.6978,31.7284,31.7131,2528525,57.5,A,0,consumer discretionary,52.2,0,0,0,0,0,e5d543dd4c5391cc,38daa8d89fe1d9f2
TRD000423,CP009,FR0000000053,2024-06-24,2024-06-26,equity,138862.82,376.322,369.0,375.6,376.9941,376.2971,740445,29.88,A,0,utilities,50.6,0,0,0,0,0,cba9cf11fe42c792,d067e379490cea7a
TRD007194,CP028,FR0000000034,2024-02-12,2024-02-14,derivative,312169.81,16.073,19422.0,16.0656,16.0995,16.0825,448245,70.89,B,0,consumer discretionary,12.5,0,0,0,0,0,17042f1e29650ca8,9dd731a3ff75f242
TRD003921,CP043,FR0000000076,2024-05-09,2024-05-13,equity,8806576.471249998,355.7367,42379.0,355.11,355.8428,355.4764,4624778,56.82,UNRATED,0,healthcare,40.8,0,0,0,1,0,42194dc6bc24df88,3ef31f0a77b333bb
TRD007751,CP024,FR0000000061,2024-02-19,2024-02-21,bond,3381493.46,89.165,37924.0,89.1259,89.3312,89.2285,4003734,25.18,BB,0,consumer discretionary,20.9,0,0,0,0,0,8656d2d7fd50be6f,3ef31f0a77b333bb
TRD000154,CP003,FR0000000074,2024-05-01,2024-05-03,fx,44378.58,0.9266,47894.0,0.925987,0.927,0.9265,3218471,56.67,A,0,industrials,14.4,0,0,0,0,0,f82dee6071f4464b,5f00f85bea91d353
TRD004349,CP006,FR0000000106,2024-05-27,2024-05-29,derivative,308494.66,11.9368,25844.0,11.9346,11.9545,11.9445,4035558,57.1,BBB,0,energy,23.9,0,0,0,0,0,67f724dfa4e67952,2c583c5e437aeb30
TRD000918,CP017,FR0000000024,2024-04-23,2024-04-25,fx,36103.78,1.0502,34378.0,1.048607,1.0508,1.0497,318122,40.97,A,0,utilities,24.1,0,0,0,0,0,e7943185bb91358a,45a247caf6b19204
TRD001858,CP046,FR0000000110,2024-01-11,2024-01-15,derivative,1707454.93,41.4069,41236.0,41.2841,41.4669,41.3755,3919220,56.02,BB,0,healthcare,10.8,0,0,0,0,0,292256403284bf51,5f00f85bea91d353
TRD000933,CP033,FR0000000096,2024-04-26,2024-04-29,fx,9667.88,1.3033,7418.0,1.298416,1.304,1.3012,3226794,67.84,UNRATED,1,consumer discretionary,16.9,0,0,0,1,0,23ecc7320a0f39b4,3927c8f9af6ca5e0
TRD001356,CP045,FR0000000070,2024-06-11,2024-06-13,equity,5482722.89,262.9225,20853.0,262.31,263.2293,262.7697,4219705,67.76,UNRATED,0,financials,18.2,0,0,0,1,0,6ba3aef6f74d8723,f0b16c34cbd1fe44
TRD008704,CP025,FR0000000001,2024-02-05,2024-02-07,bond,1772106.17,95.9555,18468.0,95.9435,96.028,95.9857,1905917,81.48,BBB,0,industrials,51.1,0,0,0,0,0,a9b9873f97332de9,28c28463a46f7436
TRD001814,CP035,FR0000000102,2024-05-28,2024-05-30,fx,39404.99,1.4805,26616.0,1.475097,1.4821,1.4786,1042263,51.46,UNRATED,1,industrials,41.6,0,0,0,1,0,5e78fdb00b11408b,9dd731a3ff75f242
TRD003352,CP011,FR0000000074,2024-02-05,2024-02-07,equity,8806576.471249998,538.4811,39716.0,537.67,539.4139,538.542,532512,40.43,CCC,1,financials,35.9,0,0,0,0,0,cea9e6f2335c6997,28c28463a46f7436
TRD005862,CP008,FR0000000131,2024-04-22,2024-04-24,derivative,545199.13,22.7907,23922.0,22.776,22.8226,22.7993,1393126,17.91,BBB,0,technology,38.4,0,0,0,0,0,97e1c0457e3e8b2b,761210ee2e9f1afa
TRD006111,CP022,FR0000000089,2024-02-28,2024-03-01,fx,6687.98,0.887,7540.0,0.885928,0.8883,0.8871,672128,39.3,BB,1,energy,23.3,0,0,0,0,0,5c6826966ba47749,c3ceb27c17de4a6b
TRD002315,CP004,FR0000000010,2024-04-19,2024-04-22,derivative,585431.54,31.0031,18883.0,30.9963,31.0355,31.0159,4975368,28.5,BB,0,healthcare,16.5,0,0,0,0,0,73febc4303887427,26514d4366d12e70
TRD001087,CP045,FR0000000033,2024-04-08,2024-04-10,derivative,693728.09,28.4922,24348.0,28.4837,28.5586,28.5211,1968222,38.36,AA,0,financials,19.9,0,0,0,0,0,6ba3aef6f74d8723,d067e379490cea7a
TRD003927,CP029,FR0000000045,2024-05-21,2024-05-23,derivative,370154.92,16.8046,22027.0,16.783,16.8447,16.8139,1730182,84.41,BBB,0,technology,34.9,0,0,0,0,0,68735d74b63994eb,5f00f85bea91d353
TRD001751,CP044,FR0000000114,2024-04-15,2024-04-17,equity,1563966.06,334.9681,4669.0,334.6,335.0774,334.8387,134403,45.51,BBB,0,technology,38.9,0,1,0,0,0,58cca389665c8934,2c583c5e437aeb30
TRD004260,CP032,FR0000000122,2024-04-18,2024-04-22,derivative,632764.48,46.8645,13502.0,46.8082,46.9133,46.8607,2472374,71.46,A,0,technology,20.6,0,0,0,0,0,b529f7600e41e497,28c28463a46f7436
TRD000290,CP024,FR0000000028,2024-05-14,2024-05-16,equity,8806576.471249998,720.5292,48761.0,719.05,721.0029,720.0264,3305854,62.72,BB,0,consumer discretionary,14.6,0,0,0,0,0,8656d2d7fd50be6f,fb06d9cf4462b452
TRD000064,CP035,FR0000000041,2024-06-24,2024-06-26,equity,8806576.471249998,362.1838,41973.0,361.76,362.5034,362.1317,2544380,45.51,CCC,1,industrials,44.2,0,1,0,0,0,5e78fdb00b11408b,fb06d9cf4462b452
TRD001472,CP039,FR0000000026,2024-05-07,2024-05-09,fx,42216.5,0.9038,46710.0,0.903263,0.9047,0.904,2221821,11.77,BBB,0,utilities,72.4,0,0,0,0,0,b1cf1ea2de50638a,72906a7176a3a0dc
TRD005254,CP027,FR0000000024,2024-04-24,2024-04-26,bond,4224031.3,94.4403,44727.0,94.3088,94.583,94.4459,4483110,35.53,UNRATED,0,healthcare,67.4,0,0,0,1,0,322956d7abd6a38b,26514d4366d12e70
TRD005630,CP023,FR0000000039,2024-02-09,2024-02-12,equity,1193992.87,24.1123,49518.0,24.09,24.1158,24.1029,1366470,60.3,D,1,utilities,38.9,0,0,0,0,0,9fd40a8a7e0d00a0,3927c8f9af6ca5e0
TRD002618,CP036,FR0000000144,2024-01-12,2024-01-15,derivative,613207.95,49.8462,12302.0,49.9842,53.7801,51.882149999999996,3128402,82.74,BBB,0,financials,66.7,0,0,0,0,0,cbb1e8f16bb21d04,26514d4366d12e70
TRD004105,CP038,FR0000000041,2024-02-27,2024-02-29,fx,3185695.4,111.0695,28682.0,110.9989,111.1823,111.0906,2557680,32.1,AA,0,technology,35.8,0,0,0,0,1,312b3c69d2e4a253,38daa8d89fe1d9f2
TRD002603,CP003,FR0000000124,2024-05-22,2024-05-24,equity,8806576.471249998,309.2917,35075.0,309.06,309.9546,309.5073,1023894,34.75,A,0,industrials,14.2,0,0,0,0,0,f82dee6071f4464b,72906a7176a3a0dc
TRD001474,CP024,FR0000000137,2024-01-16,2024-01-18,bond,218087.34,91.7876,2376.0,91.7474,91.9009,91.8242,3078924,69.71,BB,1,consumer discretionary,15.9,0,0,0,0,0,8656d2d7fd50be6f,3927c8f9af6ca5e0
TRD001702,CP036,FR0000000002,2024-03-04,2024-03-06,bond,2435199.76,113.7678,21405.0,113.7371,113.8106,113.7738,4624084,45.51,BBB,0,financials,68.0,0,1,0,0,0,cbb1e8f16bb21d04,d067e379490cea7a
TRD000573,CP009,FR0000000045,2024-05-06,2024-05-08,bond,2916765.54,89.8683,32456.0,89.6894,89.9329,89.8111,162090,45.51,A,0,utilities,52.3,0,1,0,0,0,cba9cf11fe42c792,c29a13dd73dd8feb
TRD004296,CP031,FR0000000002,2024-05-13,2024-05-15,equity,8806576.471249998,769.4373,11816.0,769.02,769.5432,769.2816,1409308,15.23,BBB,0,utilities,34.3,0,0,0,0,0,264095ed8f0a1cbb,f0b16c34cbd1fe44
TRD002806,CP001,FR0000000007,2024-03-05,2024-03-07,derivative,894731.32,23.1988,38568.0,23.1628,23.2271,23.1949,3267799,14.21,B,0,technology,12.5,0,0,0,0,0,c9b4df8ef96578fc,c3ceb27c17de4a6b
TRD003817,CP035,FR0000000135,2024-02-01,2024-02-05,equity,8806576.471249998,335.2538,47079.0,334.59,335.5494,335.0697,4943514,40.24,CCC,0,industrials,39.5,0,0,0,0,0,5e78fdb00b11408b,26514d4366d12e70
TRD001579,CP018,FR0000000088,2024-05-06,2024-05-08,fx,29431.8,1.1952,24625.0,1.191038,1.1966,1.1938,1067350,18.19,A,0,healthcare,16.5,0,0,0,0,0,035771171635c173,3d6db0a7e29a5b4d
TRD005243,CP004,FR0000000021,2024-02-08,2024-02-12,bond,616552.39,86.2673,7147.0,86.0328,86.3536,86.1932,412723,77.83,UNRATED,0,healthcare,15.2,0,0,0,1,0,73febc4303887427,2c583c5e437aeb30
TRD001491,CP015,FR0000000091,2024-06-27,2024-07-01,bond,2048361.57,88.9123,23038.0,88.8761,89.0898,88.9829,420663,82.76,BB,1,financials,38.4,0,0,0,0,0,cea9e6f2335c6997,9dd731a3ff75f242
TRD006350,CP020,FR0000000016,2024-01-30,2024-02-01,fx,33578.17,1.0979,30584.0,1.095418,1.0987,1.0971,2544909,27.3,UNRATED,0,industrials,41.3,0,0,0,1,0,6ce52862481d40aa,38daa8d89fe1d9f2
TRD000143,CP042,FR0000000122,2024-04-15,2024-04-17,fx,23636.63,1.257,18804.0,1.255377,1.2603,1.2578,4826179,56.67,UNRATED,0,consumer discretionary,59.3,0,0,0,1,0,e5d543dd4c5391cc,72906a7176a3a0dc
TRD003004,CP016,FR0000000022,2024-05-16,2024-05-20,derivative,1016761.57,38.4162,26467.0,38.4082,38.4362,38.4222,3626265,22.97,BB,0,healthcare,39.3,0,0,0,0,0,271d62662f4dc519,2c583c5e437aeb30
TRD001570,CP030,FR0000000133,2024-03-15,2024-03-18,derivative,376071.18,10.7314,35044.0,10.7098,10.7505,10.7302,4487035,13.55,A,0,technology,54.0,0,0,0,0,0,db06d340b4e8e68f,e45f0c8575eb36a6
TRD004687,CP040,FR0000000101,2024-03-11,2024-03-13,derivative,577471.81,24.1176,23944.0,24.0349,24.1323,24.0836,1384278,22.52,D,0,technology,14.2,0,0,0,0,0,9f35de8e44ea372b,3d6db0a7e29a5b4d
TRD006522,CP015,FR0000000014,2024-06-07,2024-06-10,bond,5227110.27,108.9935,47958.0,108.8611,109.012,108.9365,4355217,16.23,BB,0,financials,34.6,0,0,0,0,0,cea9e6f2335c6997,1230320bbe62ab58
TRD004328,CP037,FR0000000026,2024-05-24,2024-05-27,derivative,587181.47,45.3457,12949.0,45.24,45.3919,45.316,3727232,45.51,BBB,0,real estate,41.3,0,1,0,0,0,ec7e07d6d73aa55a,0154091366bc155c
TRD003509,CP032,FR0000000142,2024-04-10,2024-04-12,equity,167684.63,65.7329,2551.0,65.65,65.853,65.7515,1271779,84.6,A,0,technology,20.6,0,0,0,0,0,b529f7600e41e497,9dd731a3ff75f242
TRD000340,CP017,FR0000000114,2024-05-28,2024-05-30,fx,36132.79,1.1976,30171.0,1.194218,1.199,1.1966,4053058,59.53,UNRATED,0,utilities,26.8,0,0,0,1,0,e7943185bb91358a,3d6db0a7e29a5b4d
TRD005714,CP033,FR0000000077,2024-04-29,2024-05-01,bond,3299549.98,98.9222,33355.0,99.0636,102.1771,100.62035,3354785,65.79,CCC,1,consumer discretionary,13.9,0,0,0,0,0,23ecc7320a0f39b4,a2c8893aa5898d51
TRD003024,CP026,FR0000000091,2024-06-14,2024-06-17,derivative,524947.36,10.9298,48029.0,10.9191,10.9533,10.9362,1612872,45.51,AA,0,energy,10.7,0,1,0,0,0,f73862ddfb5ee6f5,72906a7176a3a0dc
TRD005124,CP015,FR0000000105,2024-04-29,2024-05-01,fx,39811.21,1.3247,30053.0,1.323449,1.3261,1.3248,381444,23.53,BB,0,financials,39.8,0,0,0,0,0,cea9e6f2335c6997,2c583c5e437aeb30
TRD007002,CP004,FR0000000143,2024-06-14,2024-06-17,derivative,454190.85,20.5284,22125.0,20.5199,20.5433,20.5316,440577,31.93,BB,0,healthcare,12.3,0,0,0,0,0,73febc4303887427,ff4976dc058dd35e
TRD000164,CP036,FR0000000083,2024-03-04,2024-03-06,derivative,333865.07,19.3646,17241.0,19.3428,19.3989,19.3709,3948371,45.51,BBB,0,financials,75.2,0,1,0,0,0,cbb1e8f16bb21d04,d067e379490cea7a
TRD003456,CP043,FR0000000047,2024-06-04,2024-06-06,derivative,38166.25,3.6947,10330.0,3.6896,3.698,3.6938,3774661,20.6,A,0,healthcare,40.2,0,0,0,0,0,42194dc6bc24df88,f0b16c34cbd1fe44
